dt,name,code,pos_score
2019.01.17,ÎßåÎèÑ,'204320,0.594320178
2019.01.17,RFHIC,'218410,0.595556915
2019.01.17,S-Oil,'010950,0.562494755
2019.01.17,한화,'000880,0.610308766
2019.01.17,ÌïúÌôî,'000880,0.616476119
2019.01.17,ÏÇºÏÑ±Ï†ÑÏûê,'005930,0.608767569
2019.01.17,서울반도체,'046890,0.563700736
2019.01.18,에코프로,'086520,0.536151052
2019.01.18,한화케미칼,'009830,0.558646083
2019.01.18,ÎèôÏÑ±ÌôîÏù∏ÌÖç,'033500,0.592785001
2019.01.18,Ìè¨Ïä§ÏΩîÎåÄÏö∞,'047050,0.545764148
2019.01.18,ÎåÄÎ™ÖÏΩîÌçºÎ†àÏù¥ÏÖò,'007720,0.622961104
2019.01.18,한온시스템,'018880,0.575562119
2019.01.18,CJ ENM,'035760,0.556947649
2019.01.18,CJ제일제당,'097950,0.564597726
2019.01.18,SK이노베이션,'096770,0.551089942
2019.01.18,LG화학,'051910,0.554571748
2019.01.18,롯데케미칼,'011170,0.547385752
2019.01.21,SKÌïòÏù¥ÎãâÏä§,'000660,0.608485639
2019.01.21,금호석유,'011780,0.55537498
2019.01.21,롯데케미칼,'011170,0.585523784
2019.01.21,대웅제약,'069620,0.575459838
2019.01.21,CJ ENM,'035760,0.571739197
2019.01.21,KT&amp;G,'033780,0.611266673
2019.01.21,S-Oil,'010950,0.56798166
2019.01.21,LG이노텍,'011070,0.570256531
2019.01.21,SK하이닉스,'000660,0.550688565
2019.01.21,아이센스,'099190,0.508188605
2019.01.21,ÏóêÏä§ÏóêÌîÑÏóêÏù¥,'056190,0.597716331
2019.01.21,Ìï¥ÏÑ±ÎîîÏóêÏä§,'195870,0.639639914
2019.01.21,CJ,'001040,0.605675936
2019.01.21,제이브이엠,'054950,0.543749511
2019.01.21,LG상사,'001120,0.567266285
2019.01.21,ÎåÄÏö∞Ï°∞ÏÑ†Ìï¥Ïñë,'042660,0.60124594
2019.01.21,ÌòÑÎåÄÏ§ëÍ≥µÏóÖ,'009540,0.618871272
2019.01.21,롯데쇼핑,'023530,0.557976782
2019.01.21,ÌòÑÎåÄÍ∏ÄÎ°úÎπÑÏä§,'086280,0.589051664
2019.01.21,ÏïºÏä§,'255440,0.602973342
2019.01.21,롯데하이마트,'071840,0.554497838
2019.01.21,APÏãúÏä§ÌÖú,'265520,0.600004554
2019.01.21,ÎèôÌôîÍ∏∞ÏóÖ,'025900,0.611585617
2019.01.22,안트로젠,'065660,0.522432983
2019.01.22,엔씨소프트,'036570,0.592221737
2019.01.22,ÏÑúÏö∏Î∞òÎèÑÏ≤¥,'046890,0.633295536
2019.01.23,한온시스템,'018880,0.563818753
2019.01.23,SPC삼립,'005610,0.559512615
2019.01.23,롯데푸드,'002270,0.58098346
2019.01.23,효성첨단소재,'298050,0.555443883
2019.01.23,ÌïòÏù¥ÌÖçÌåú,'106190,0.597846031
2019.01.23,테크윙,'089030,0.553977311
2019.01.23,Ïö∞ÏßÑ,'105840,0.620586336
2019.01.23,ÏßÄÏó≠ÎÇúÎ∞©Í≥µÏÇ¨,'071320,0.538803875
2019.01.23,KCC,'002380,0.600814342
2019.01.23,ÌïúÍµ≠Í∞ÄÏä§Í≥µÏÇ¨,'036460,0.538803875
2019.01.23,Ïò¨Î¶≠Ïä§,'226950,0.59042424
2019.01.23,유한양행,'000100,0.58631283
2019.01.23,해마로푸드서비스,'220630,0.531961381
2019.01.23,Í≥†Î†§ÏïÑÏó∞,'010130,0.528215349
2019.01.24,삼성물산,'028260,0.52175194
2019.01.24,디알젬,'263690,0.579600275
2019.01.24,삼성물산,'028260,0.569978714
2019.01.24,SKÌÖîÎ†àÏΩ§,'017670,0.593895257
2019.01.24,Ïî®Ìã∞ÏºÄÏù¥ÏΩîÏä§Î©îÌã±Ïä§,'260930,0.613676548
2019.01.24,ÌòÑÎåÄÏ§ëÍ≥µÏóÖ,'009540,0.593230486
2019.01.24,하이트진로,'000080,0.570685208
2019.01.24,삼성물산,'028260,0.529528558
2019.01.24,에스에프에이,'056190,0.512265205
2019.01.24,ÏÇºÏÑ±Î¨ºÏÇ∞,'028260,0.635023117
2019.01.24,Î°ØÎç∞Ìë∏Îìú,'002270,0.605696321
2019.01.24,ÌïúÎØ∏ÏïΩÌíà,'128940,0.612459958
2019.01.24,Î∏åÎ†àÏù∏ÏΩòÌÖêÏ∏†,'066980,0.607666194
2019.01.24,LGÏÉùÌôúÍ±¥Í∞ï,'051900,0.621931672
2019.01.24,ÌïúÍµ≠ÏΩúÎßà,'161890,0.610910475
2019.01.24,ÏΩîÏä§Î©îÏπ¥ÏΩîÎ¶¨ÏïÑ,'241710,0.598548532
2019.01.24,ÏΩîÏä§Îß•Ïä§,'192820,0.616707683
2019.01.24,ÎÑ§Ïò§Ìåú,'092730,0.596917212
2019.01.24,Î≥∏Îäê,'226340,0.620628953
2019.01.24,Ïï†Í≤ΩÏÇ∞ÏóÖ,'018250,0.62492007
2019.01.24,ÏïÑÎ™®Î†àÌçºÏãúÌîΩ,'090430,0.611254454
2019.01.25,현대로템,'064350,0.568899095
2019.01.25,삼성에스디에스,'018260,0.584694386
2019.01.25,현대차,'005380,0.557813227
2019.01.25,SK하이닉스,'000660,0.559889793
2019.01.25,쌍용양회,'003410,0.536794126
2019.01.25,LG생활건강,'051900,0.548921645
2019.01.25,현대차,'005380,0.582388401
2019.01.25,LG생활건강,'051900,0.554106474
2019.01.25,SK하이닉스,'000660,0.597076356
2019.01.25,네오펙트,'290660,0.55737555
2019.01.25,현대차,'005380,0.545818686
2019.01.25,ÌòÑÎåÄÏ∞®,'005380,0.593343318
2019.01.25,ÏÇºÏÑ±ÏóêÏä§ÎîîÏóêÏä§,'018260,0.618766189
2019.01.25,LGÏÉùÌôúÍ±¥Í∞ï,'051900,0.592851698
2019.01.25,HSD엔진,'082740,0.570661426
2019.01.25,SK하이닉스,'000660,0.561010778
2019.01.25,KT&amp;G,'033780,0.529898882
2019.01.25,영원무역,'111770,0.557788551
2019.01.25,SK하이닉스,'000660,0.583819449
2019.01.25,LGÏÉùÌôúÍ±¥Í∞ï,'051900,0.610304952
2019.01.25,ÌòÑÎåÄÏ∞®,'005380,0.618915558
2019.01.25,Ïä§ÌäúÎîîÏò§ÎìúÎûòÍ≥§,'253450,0.592544019
2019.01.25,SKÌïòÏù¥ÎãâÏä§,'000660,0.538803875
2019.01.28,삼성SDI,'006400,0.528809786
2019.01.28,삼성SDI,'006400,0.504039526
2019.01.28,LG이노텍,'011070,0.55347079
2019.01.28,SKC코오롱PI,'178920,0.539020479
2019.01.28,에이디테크놀로지,'200710,0.573697746
2019.01.28,에스엠코어,'007820,0.576810598
2019.01.28,한국가스공사,'036460,0.515093803
2019.01.28,삼성중공업,'010140,0.523085594
2019.01.28,ÌòÑÎåÄÎ™®ÎπÑÏä§,'012330,0.581817448
2019.01.28,현대제철,'004020,0.52023828
2019.01.28,LGÏù¥ÎÖ∏ÌÖç,'011070,0.611339569
2019.01.28,Í∏∞ÏïÑÏ∞®,'000270,0.594185293
2019.01.28,현대글로비스,'086280,0.542431474
2019.01.28,현대건설,'000720,0.562787175
2019.01.28,삼성카드,'029780,0.567457974
2019.01.28,ÏÇºÏÑ±SDI,'006400,0.610487342
2019.01.28,ÌòÑÎåÄÏúÑÏïÑ,'011210,0.584851265
2019.01.28,삼성SDI,'006400,0.545412183
2019.01.28,LG이노텍,'011070,0.538214684
2019.01.28,ÌòÑÎåÄÎ™®ÎπÑÏä§,'012330,0.601969659
2019.01.28,Í∏∞ÏïÑÏ∞®,'000270,0.601917326
2019.01.28,ÌòÑÎåÄÍ±¥ÏÑ§,'000720,0.599720538
2019.01.28,Ìò∏ÌÖîÏã†Îùº,'008770,0.620233119
2019.01.28,ÌòÑÎåÄÏ†úÏ≤†,'004020,0.594435573
2019.01.28,Ïï†Í≤ΩÏÇ∞ÏóÖ,'018250,0.60434103
2019.01.28,현대모비스,'012330,0.598766983
2019.01.28,삼성SDI,'006400,0.531300902
2019.01.28,기아차,'000270,0.562961042
2019.01.28,현대위아,'011210,0.590087831
2019.01.28,LG이노텍,'011070,0.547900081
2019.01.28,현대건설,'000720,0.590974212
2019.01.28,LG이노텍,'011070,0.569103003
2019.01.28,테스나,'131970,0.530134737
2019.01.28,현대제철,'004020,0.530737221
2019.01.28,오리온,'271560,0.563798487
2019.01.28,삼성SDI,'006400,0.534901917
2019.01.28,호텔신라,'008770,0.562899649
2019.01.28,ÎèôÏñëÏÉùÎ™Ö,'082640,0.615314662
2019.01.28,ÌïúÌôîÏÉùÎ™Ö,'088350,0.612260997
2019.01.28,ÏÇºÏÑ±ÏÉùÎ™Ö,'032830,0.606128037
2019.01.28,ÌïúÌôîÏÜêÌï¥Î≥¥Ìóò,'000370,0.596082628
2019.01.28,Î©îÎ¶¨Ï∏†ÌôîÏû¨,'000060,0.620874465
2019.01.28,ÌòÑÎåÄÌï¥ÏÉÅ,'001450,0.632960916
2019.01.28,DBÏÜêÌï¥Î≥¥Ìóò,'005830,0.63442409
2019.01.28,ÏÇºÏÑ±ÌôîÏû¨,'000810,0.626173079
2019.01.28,ÏÇºÏÑ±Ï§ëÍ≥µÏóÖ,'010140,0.594488978
2019.01.28,ÌòÑÎåÄÎ™®ÎπÑÏä§,'012330,0.606154382
2019.01.28,Í∏∞ÏïÑÏ∞®,'000270,0.602396011
2019.01.28,ÌòÑÎåÄÍ±¥ÏÑ§,'000720,0.625742376
2019.01.28,현대모비스,'012330,0.5652861
2019.01.28,LG이노텍,'011070,0.542147756
2019.01.28,ÌòÑÎåÄÍ∏ÄÎ°úÎπÑÏä§,'086280,0.627296567
2019.01.28,ÌòÑÎåÄÍ±¥ÏÑ§,'000720,0.614113152
2019.01.28,Ïò§Î†åÏßÄÎùºÏù¥ÌîÑ,'079440,0.623703599
2019.01.28,LG디스플레이,'034220,0.58996278
2019.01.28,현대제철,'004020,0.547320247
2019.01.28,오리온,'271560,0.570949614
2019.01.28,ÎùΩÏï§ÎùΩ,'115390,0.599935889
2019.01.28,ÌòÑÎåÄÍ∏ÄÎ°úÎπÑÏä§,'086280,0.589348257
2019.01.28,ÌòÑÎåÄÏ†úÏ≤†,'004020,0.634588063
2019.01.28,ÎåÄÏö∞Ï°∞ÏÑ†Ìï¥Ïñë,'042660,0.59591794
2019.01.28,에이디테크놀로지,'200710,0.563040912
2019.01.28,삼성카드,'029780,0.5789783
2019.01.28,현대건설,'000720,0.581370056
2019.01.28,이마트,'139480,0.571493745
2019.01.29,Ïù¥ÎÖ∏ÏÖò,'214320,0.605006158
2019.01.29,진에어,'272450,0.543858349
2019.01.29,이노션,'214320,0.507647455
2019.01.29,SKCÏΩîÏò§Î°±PI,'178920,0.596854866
2019.01.29,S-Oil,'010950,0.57959187
2019.01.29,삼천당제약,'000250,0.525034308
2019.01.29,에스원,'012750,0.558861732
2019.01.29,한화케미칼,'009830,0.574705601
2019.01.29,SKC코오롱PI,'178920,0.549265146
2019.01.29,S-Oil,'010950,0.579900682
2019.01.29,에스원,'012750,0.541708231
2019.01.29,현대중공업지주,'267250,0.551798403
2019.01.29,S-Oil,'010950,0.543548822
2019.01.29,S-Oil,'010950,0.589418888
2019.01.29,이노션,'214320,0.561485171
2019.01.29,S-Oil,'010950,0.570071995
2019.01.29,SKC코오롱PI,'178920,0.575172126
2019.01.29,SKCÏΩîÏò§Î°±PI,'178920,0.612395227
2019.01.29,ÎåÄÌïúÏú†Ìôî,'006650,0.607484341
2019.01.29,ÎçîÎ∏îÏú†Í≤åÏûÑÏ¶à,'192080,0.591448784
2019.01.29,Ìè¨Ïä§ÏΩîÏºêÌÖç,'003670,0.602616727
2019.01.29,포스코켐텍,'003670,0.555938303
2019.01.30,LS산전,'010120,0.571039379
2019.01.30,삼성전기,'009150,0.580745935
2019.01.30,한미약품,'128940,0.592900276
2019.01.30,LG유플러스,'032640,0.562308192
2019.01.30,GS건설,'006360,0.553243995
2019.01.30,대우건설,'047040,0.592266798
2019.01.30,HDC현대산업개발,'294870,0.548606396
2019.01.30,GSÍ±¥ÏÑ§,'006360,0.607125103
2019.01.30,GSÍ±¥ÏÑ§,'006360,0.621897995
2019.01.30,Ìö®ÏÑ±,'004800,0.628672421
2019.01.30,HDCÌòÑÎåÄÏÇ∞ÏóÖÍ∞úÎ∞ú,'294870,0.608079672
2019.01.30,LSÏÇ∞Ï†Ñ,'010120,0.610302687
2019.01.30,ÎåÄÏö∞Í±¥ÏÑ§,'047040,0.604569197
2019.01.30,GSÍ±¥ÏÑ§,'006360,0.611036837
2019.01.30,LGÌïòÏö∞ÏãúÏä§,'108670,0.595172465
2019.01.30,ÌïúÎØ∏ÏïΩÌíà,'128940,0.621439874
2019.01.30,ÎåÄÌïúÌï≠Í≥µ,'003490,0.620132089
2019.01.30,Îã§ÎÇ†,'064260,0.582383096
2019.01.30,한미약품,'128940,0.506628275
2019.01.30,삼성전기,'009150,0.550618887
2019.01.30,LG유플러스,'032640,0.513644278
2019.01.30,F&amp;F,'007700,0.587206364
2019.01.30,ÌïúÎØ∏ÏïΩÌíà,'128940,0.636346638
2019.01.30,Ïù¥ÎÖπÏä§Ï≤®Îã®ÏÜåÏû¨,'272290,0.606947243
2019.01.30,ÎåÄÌïúÌï≠Í≥µ,'003490,0.630679369
2019.01.30,LGÏú†ÌîåÎü¨Ïä§,'032640,0.598202407
2019.01.30,Î©îÎ¶¨Ï∏†Ï¢ÖÍ∏àÏ¶ùÍ∂å,'008560,0.610397398
2019.01.30,ÏÇºÏÑ±Ï†ÑÍ∏∞,'009150,0.607361615
2019.01.30,ÏÜ°ÏõêÏÇ∞ÏóÖ,'004430,0.591819167
2019.01.30,Ïù¥ÎÖπÏä§Ï≤®Îã®ÏÜåÏû¨,'272290,0.600089729
2019.01.30,ÏÇºÏÑ±Ï†ÑÍ∏∞,'009150,0.609275699
2019.01.30,Î©îÎ¶¨Ï∏†Ï¢ÖÍ∏àÏ¶ùÍ∂å,'008560,0.584294975
2019.01.30,ÌïúÎØ∏ÏïΩÌíà,'128940,0.603203177
2019.01.30,ÎåÄÏö∞Í±¥ÏÑ§,'047040,0.602438807
2019.01.30,대한항공,'003490,0.575963616
2019.01.30,ÎåÄÏö∞Í±¥ÏÑ§,'047040,0.618322253
2019.01.30,대우건설,'047040,0.586028218
2019.01.30,GS건설,'006360,0.565837681
2019.01.30,대한항공,'003490,0.559296548
2019.01.30,JB금융지주,'175330,0.508213639
2019.01.30,LG유플러스,'032640,0.557197213
2019.01.30,삼성전기,'009150,0.543631554
2019.01.30,JB금융지주,'175330,0.577579081
2019.01.30,이녹스첨단소재,'272290,0.557592452
2019.01.30,GS건설,'006360,0.564871371
2019.01.30,한미약품,'128940,0.564777076
2019.01.30,한미약품,'128940,0.554576278
2019.01.30,삼성전기,'009150,0.561295748
2019.01.30,대한항공,'003490,0.531214833
2019.01.31,GS리테일,'007070,0.584054828
2019.01.31,SK머티리얼즈,'036490,0.510412455
2019.01.31,LG화학,'051910,0.513182759
2019.01.31,POSCO,'005490,0.550002038
2019.01.31,삼성중공업,'010140,0.526680827
2019.01.31,현대일렉트릭,'267260,0.504374981
2019.01.31,서울반도체,'046890,0.564631581
2019.01.31,LG디스플레이,'034220,0.566118479
2019.01.31,삼성생명,'032830,0.55773896
2019.01.31,Ìè¨Ïä§ÏΩîÎåÄÏö∞,'047050,0.545764148
2019.01.31,신세계인터내셔날,'031430,0.583308995
2019.01.31,LG디스플레이,'034220,0.585130453
2019.01.31,ÏÑúÏö∏Î∞òÎèÑÏ≤¥,'046890,0.612839699
2019.01.31,POSCO,'005490,0.615274847
2019.01.31,POSCO,'005490,0.586770773
2019.01.31,Ìò∏ÌÖîÏã†Îùº,'008770,0.637321353
2019.01.31,SKÎ®∏Ìã∞Î¶¨ÏñºÏ¶à,'036490,0.613981068
2019.01.31,LGÏÉùÌôúÍ±¥Í∞ï,'051900,0.623334587
2019.01.31,POSCO,'005490,0.599292219
2019.01.31,Ïä§Ïπ¥Ïù¥ÎùºÏù¥ÌîÑ,'053210,0.605922639
2019.01.31,GSÎ¶¨ÌÖåÏùº,'007070,0.623256385
2019.01.31,LGÎîîÏä§ÌîåÎ†àÏù¥,'034220,0.598334968
2019.01.31,ÏóêÏä§Ïó†,'041510,0.595158279
2019.01.31,LG화학,'051910,0.532799661
2019.01.31,LG디스플레이,'034220,0.585964739
2019.01.31,삼성생명,'032830,0.587475479
2019.01.31,LGÌôîÌïô,'051910,0.631698012
2019.01.31,Ìö®ÏÑ±Ìã∞Ïï§Ïî®,'298020,0.617376029
2019.01.31,GSÎ¶¨ÌÖåÏùº,'007070,0.604703367
2019.01.31,Ïï†Í≤ΩÏÇ∞ÏóÖ,'018250,0.638189375
2019.01.31,ÏÜ°ÏõêÏÇ∞ÏóÖ,'004430,0.598778903
2019.01.31,ÌòÑÎåÄÏ§ëÍ≥µÏóÖ,'009540,0.617525697
2019.01.31,ÌòÑÎåÄÍ±¥ÏÑ§Í∏∞Í≥Ñ,'267270,0.575033903
2019.01.31,POSCO,'005490,0.557115674
2019.01.31,송원산업,'004430,0.588851452
2019.01.31,LGÎîîÏä§ÌîåÎ†àÏù¥,'034220,0.585582495
2019.01.31,POSCO,'005490,0.567489326
2019.01.31,서울반도체,'046890,0.57148844
2019.01.31,서울옥션,'063170,0.579746783
2019.01.31,LG화학,'051910,0.558187664
2019.01.31,LG화학,'051910,0.553759396
2019.01.31,스카이라이프,'053210,0.57188946
2019.01.31,LG화학,'051910,0.577306092
2019.01.31,효성티앤씨,'298020,0.5888592
2019.02.01,ÎåÄÎ¶ºÏÇ∞ÏóÖ,'000210,0.599098623
2019.02.01,LG전자,'066570,0.557154596
2019.02.01,LGÏÉÅÏÇ¨,'001120,0.538803875
2019.02.01,ÏÇºÏÑ±ÏóîÏßÄÎãàÏñ¥ÎßÅ,'028050,0.606528819
2019.02.01,LGÏ†ÑÏûê,'066570,0.628025234
2019.02.01,GSÌôàÏáºÌïë,'028150,0.608103156
2019.02.01,ÏïÑÎ™®Î†àÌçºÏãúÌîΩ,'090430,0.593518615
2019.02.01,S&amp;TÎ™®Ìã∞Î∏å,'064960,0.596347213
2019.02.01,SKÌÖîÎ†àÏΩ§,'017670,0.610862315
2019.02.01,SBIÌïÄÌÖåÌÅ¨ÏÜîÎ£®ÏÖòÏ¶à,'950110,0.620554805
2019.02.01,SKÏù¥ÎÖ∏Î≤†Ïù¥ÏÖò,'096770,0.602386117
2019.02.01,ÏÇºÏÑ±ÏóîÏßÄÎãàÏñ¥ÎßÅ,'028050,0.598163247
2019.02.01,NAVER,'035420,0.573350966
2019.02.01,SK텔레콤,'017670,0.561403811
2019.02.01,SK이노베이션,'096770,0.592647195
2019.02.01,하나금융지주,'086790,0.581855834
2019.02.01,LG전자,'066570,0.561372101
2019.02.01,삼성엔지니어링,'028050,0.590177715
2019.02.01,Ï¢ÖÍ∑ºÎãπ,'185750,0.599384427
2019.02.01,ÏÇºÏÑ±Î∞îÏù¥Ïò§Î°úÏßÅÏä§,'207940,0.620701849
2019.02.01,NAVER,'035420,0.616942644
2019.02.01,대림산업,'000210,0.577796161
2019.02.01,SKÎÑ§Ìä∏ÏõçÏä§,'001740,0.538803875
2019.02.01,삼성엔지니어링,'028050,0.569403768
2019.02.01,ÌïòÎÇòÍ∏àÏúµÏßÄÏ£º,'086790,0.595348954
2019.02.01,GS,'078930,0.590509892
2019.02.01,만도,'204320,0.571568429
2019.02.01,삼성바이오로직스,'207940,0.571864903
2019.02.01,삼성엔지니어링,'028050,0.570135951
2019.02.01,SK이노베이션,'096770,0.560967624
2019.02.01,대림산업,'000210,0.567231238
2019.02.01,현대중공업지주,'267250,0.540839493
2019.02.01,만도,'204320,0.555302083
2019.02.01,SKÏºÄÎØ∏Ïπº,'285130,0.611431479
2019.02.01,ÏÇºÏÑ±Î∞îÏù¥Ïò§Î°úÏßÅÏä§,'207940,0.619532764
2019.02.01,ÎßåÎèÑ,'204320,0.596769333
2019.02.01,ÏïÑÎ™®Î†àÌçºÏãúÌîΩ,'090430,0.595604777
2019.02.01,ÌïòÎÇòÍ∏àÏúµÏßÄÏ£º,'086790,0.633456349
2019.02.01,ÌíçÏÇ∞,'103140,0.598780572
2019.02.01,ÎåÄÎ¶ºÏÇ∞ÏóÖ,'000210,0.594806135
2019.02.01,ÏÇºÏÑ±ÏóîÏßÄÎãàÏñ¥ÎßÅ,'028050,0.610116124
2019.02.01,ÎßåÎèÑ,'204320,0.596925497
2019.02.01,아모레G,'002790,0.509431541
2019.02.01,S&amp;T모티브,'064960,0.562780857
2019.02.01,하나금융지주,'086790,0.580473304
2019.02.01,NAVER,'035420,0.534411669
2019.02.01,하나금융지주,'086790,0.526653588
2019.02.01,아모레퍼시픽,'090430,0.538764358
2019.02.01,삼성전자,'005930,0.55096513
2019.02.01,Ï¢ÖÍ∑ºÎãπ,'185750,0.63020885
2019.02.01,대림산업,'000210,0.60103935
2019.02.01,ÎåÄÎ¶ºÏÇ∞ÏóÖ,'000210,0.62089622
2019.02.01,삼성화재,'000810,0.580134153
2019.02.01,NAVER,'035420,0.63679719
2019.02.07,모두투어,'080160,0.611212492
2019.02.07,대웅제약,'069620,0.56710273
2019.02.07,NHÌà¨ÏûêÏ¶ùÍ∂å,'005940,0.601052046
2019.02.07,ÌïòÎÇòÌà¨Ïñ¥,'039130,0.510052085
2019.02.07,위닉스,'044340,0.538145661
2019.02.07,금호석유,'011780,0.541405141
2019.02.07,Î™®ÎëêÌà¨Ïñ¥,'080160,0.593138754
2019.02.07,ÌïúÏÉò,'009240,0.606661439
2019.02.07,하나투어,'039130,0.611212492
2019.02.07,맥쿼리인프라,'088980,0.543752849
2019.02.08,대상,'001680,0.57335484
2019.02.08,현대백화점,'069960,0.581601501
2019.02.08,야스,'255440,0.57964617
2019.02.08,ÎÑ§Ïò§Ìåú,'092730,0.59257859
2019.02.08,Í≥†Î†§ÏïÑÏó∞,'010130,0.598591089
2019.02.08,DB,'012030,0.544614375
2019.02.08,와이솔,'122990,0.573582709
2019.02.08,ÌïúÍµ≠Í∏àÏúµÏßÄÏ£º,'071050,0.597134471
2019.02.08,ÌïúÍµ≠Í∏àÏúµÏßÄÏ£º,'071050,0.607639909
2019.02.08,ÌòÑÎåÄÎ∞±ÌôîÏ†ê,'069960,0.605851889
2019.02.08,ÏûáÏ∏†ÌïúÎ∂à,'226320,0.594511747
2019.02.11,KB금융,'105560,0.534384131
2019.02.11,CJ대한통운,'000120,0.533599615
2019.02.11,한샘,'009240,0.523585796
2019.02.11,LGÏú†ÌîåÎü¨Ïä§,'032640,0.593477428
2019.02.11,KBÍ∏àÏúµ,'105560,0.59751004
2019.02.11,JYP Ent.,'035900,0.612033069
2019.02.11,Ìé©Ìä∏Î°†,'087010,0.600448191
2019.02.11,LGÏú†ÌîåÎü¨Ïä§,'032640,0.62084651
2019.02.11,Ìã∞Ïî®ÏºÄÏù¥,'064760,0.630162477
2019.02.11,Ïª¥Ìà¨Ïä§,'078340,0.584956527
2019.02.11,ÎîîÏôÄÏù¥ÌååÏõå,'210540,0.585081697
2019.02.11,CJÎåÄÌïúÌÜµÏö¥,'000120,0.612728059
2019.02.11,Ïª¥Ìà¨Ïä§,'078340,0.622137845
2019.02.11,Í≤åÏûÑÎπå,'063080,0.616648555
2019.02.11,코웰패션,'033290,0.527556896
2019.02.11,동원F&amp;B,'049770,0.605807304
2019.02.11,KB금융,'105560,0.57951647
2019.02.11,CJ대한통운,'000120,0.553585708
2019.02.11,KB금융,'105560,0.585097313
2019.02.11,유니테스트,'086390,0.561859369
2019.02.11,컴투스,'078340,0.559547186
2019.02.11,엠씨넥스,'097520,0.563918293
2019.02.11,코미코,'183300,0.588722646
2019.02.12,ÏóêÏä§ÏóêÌîÑÏóêÏù¥,'056190,0.622729719
2019.02.12,ÏõêÏùµÎ®∏Ìä∏Î¶¨ÏñºÏ¶à,'104830,0.600011528
2019.02.12,CJÌîÑÎ†àÏãúÏõ®Ïù¥,'051500,0.627569854
2019.02.12,ÏóêÏä§ÏóêÌîÑÏóêÏù¥,'056190,0.595184863
2019.02.12,GKL,'114090,0.568031013
2019.02.12,ÎπÑÏóêÏù¥Ïπò,'090460,0.622219622
2019.02.12,OCI,'010060,0.60856092
2019.02.12,Í∏∞ÏóÖÏùÄÌñâ,'024110,0.597854197
2019.02.12,ÌÇ§ÏõÄÏ¶ùÍ∂å,'039490,0.59873867
2019.02.12,GKL,'114090,0.633485079
2019.02.12,DGB금융지주,'139130,0.571015537
2019.02.12,기업은행,'024110,0.580897331
2019.02.12,Ïó∞Ïö∞,'115960,0.608112454
2019.02.12,GKL,'114090,0.60087502
2019.02.12,기업은행,'024110,0.5827353
2019.02.12,우리은행,'000030,0.567364693
2019.02.12,DGB금융지주,'139130,0.528379142
2019.02.12,기업은행,'024110,0.508331537
2019.02.12,Í∏∞ÏóÖÏùÄÌñâ,'024110,0.614254236
2019.02.12,Ïö∞Î¶¨ÏùÄÌñâ,'000030,0.594777465
2019.02.12,Ïó∞Ïö∞,'115960,0.6223526
2019.02.12,GKL,'114090,0.527981639
2019.02.12,DGB금융지주,'139130,0.564665616
2019.02.12,CJ프레시웨이,'051500,0.551108301
2019.02.12,에스에프에이,'056190,0.507093132
2019.02.12,원익머트리얼즈,'104830,0.527377248
2019.02.13,BNK금융지주,'138930,0.583801031
2019.02.13,Ïã†ÌïúÏßÄÏ£º,'055550,0.620708406
2019.02.13,두산밥캣,'241560,0.583405316
2019.02.13,롯데하이마트,'071840,0.556891918
2019.02.13,현대홈쇼핑,'057050,0.545780838
2019.02.13,신한지주,'055550,0.558868527
2019.02.13,더블유게임즈,'192080,0.587866008
2019.02.13,두산인프라코어,'042670,0.529822588
2019.02.13,한국카본,'017960,0.562893093
2019.02.13,롯데케미칼,'011170,0.566248655
2019.02.13,녹십자,'006280,0.579791129
2019.02.13,BNK금융지주,'138930,0.593978226
2019.02.13,엔씨소프트,'036570,0.574436247
2019.02.13,LS,'006260,0.562869072
2019.02.13,KT,'030200,0.529906094
2019.02.13,ÌïúÏ†ÑÍ∏∞Ïà†,'052690,0.538803875
2019.02.13,GKL,'114090,0.633485079
2019.02.13,ÎÖπÏã≠Ïûê,'006280,0.604213893
2019.02.13,제주항공,'089590,0.554439366
2019.02.13,ÏóîÏî®ÏÜåÌîÑÌä∏,'036570,0.597548068
2019.02.13,ÎëêÏÇ∞Î∞•Ï∫£,'241560,0.593836367
2019.02.13,ÌïúÏÑ¨,'020000,0.626374364
2019.02.13,Î°ØÎç∞ÏºÄÎØ∏Ïπº,'011170,0.608435631
2019.02.13,롯데케미칼,'011170,0.570225716
2019.02.13,LG전자,'066570,0.553733706
2019.02.13,엔씨소프트,'036570,0.535139203
2019.02.13,ÏßÄÏó≠ÎÇúÎ∞©Í≥µÏÇ¨,'071320,0.538803875
2019.02.13,LGÏ†ÑÏûê,'066570,0.5928725
2019.02.13,KT,'030200,0.613517642
2019.02.13,CJ CGV,'079160,0.600500822
2019.02.13,ÏóîÏî®ÏÜåÌîÑÌä∏,'036570,0.612498462
2019.02.13,녹십자,'006280,0.515297174
2019.02.13,신한지주,'055550,0.579682767
2019.02.13,BGFÎ¶¨ÌÖåÏùº,'282330,0.598846614
2019.02.13,ÌòÑÎåÄÌôàÏáºÌïë,'057050,0.600988686
2019.02.13,ÎçîÎ∏îÏú†Í≤åÏûÑÏ¶à,'192080,0.61985898
2019.02.13,Ï†úÏ£ºÌï≠Í≥µ,'089590,0.589784145
2019.02.13,Î°ØÎç∞ÌïòÏù¥ÎßàÌä∏,'071840,0.611240625
2019.02.13,KT,'030200,0.501864076
2019.02.13,한섬,'020000,0.582972527
2019.02.13,제주항공,'089590,0.525511265
