dt,name,code,pos_score
2019.05.03,LG유플러스,'032640,0.667
2019.05.03,씨젠,'096530,0.778
2019.05.03,현대미포조선,'010620,0.75
2019.05.03,한국타이어,'161390,0.6
2019.05.03,DGB금융지주,'139130,0.714
2019.05.03,한국타이어,'161390,0.5
2019.05.03,DGB금융지주,'139130,0.667
2019.05.03,LG유플러스,'032640,0.7
2019.05.03,GS리테일,'007070,0.857
2019.05.03,LG유플러스,'032640,0.8
2019.05.03,HB테크놀러지,'078150,0.667
2019.05.03,하나투어,'039130,0.667
2019.05.03,코웰패션,'033290,0.833
2019.05.03,DGB금융지주,'139130,0.667
2019.05.03,GS리테일,'007070,0.75
2019.05.07,KT,'030200,0.833
2019.05.07,KT,'030200,0.833
2019.05.07,쌍용양회,'003410,0.833
2019.05.07,동아에스티,'170900,0.667
2019.05.07,KT,'030200,0.667
2019.05.07,동아에스티,'170900,0.667
2019.05.07,동아에스티,'170900,0.833
2019.05.07,모두투어,'080160,0.714
2019.05.07,롯데케미칼,'011170,0.667
2019.05.07,CJ대한통운,'000120,0.667
2019.05.07,동원F&amp;B,'049770,0.556
2019.05.07,네오팜,'092730,0.667
2019.05.07,롯데케미칼,'011170,0.786
2019.05.08,SK텔레콤,'017670,0.833
2019.05.08,SK텔레콤,'017670,0.833
2019.05.08,네오팜,'092730,0.667
2019.05.08,S&amp;T모티브,'064960,0.846
2019.05.08,오리온,'271560,0.5
2019.05.08,SK텔레콤,'017670,0.667
2019.05.08,제주항공,'089590,0.667
2019.05.08,오리온,'271560,0.778
2019.05.08,오리온,'271560,0.6
2019.05.09,한화에어로스페이스,'012450,0.434
2019.05.09,셀트리온,'068270,0.75
2019.05.09,한화케미칼,'009830,0.833
2019.05.09,애경산업,'018250,0.75
2019.05.09,한화케미칼,'009830,0.875
2019.05.09,KCC,'002380,0.357
2019.05.09,웅진코웨이,'021240,0.667
2019.05.09,한화케미칼,'009830,0.667
2019.05.09,애경산업,'018250,0.333
2019.05.09,CJ프레시웨이,'051500,0.786
2019.05.09,애경산업,'018250,0.667
2019.05.10,현대백화점,'069960,0.364
2019.05.10,스튜디오드래곤,'253450,0.833
2019.05.10,제이콘텐트리,'036420,0.667
2019.05.10,KT&amp;G,'033780,0.667
2019.05.10,한온시스템,'018880,0.667
2019.05.10,BGF리테일,'282330,0.75
2019.05.10,아이큐어,'175250,0.857
2019.05.10,롯데케미칼,'011170,0.864
2019.05.10,KT&amp;G,'033780,0.667
2019.05.10,인터파크,'108790,0.667
2019.05.10,스튜디오드래곤,'253450,0.571
2019.05.10,한온시스템,'018880,0.4
2019.05.10,GKL,'114090,0.667
2019.05.10,카카오,'035720,0.8
2019.05.10,카카오,'035720,0.857
2019.05.10,KT&amp;G,'033780,0.857
2019.05.10,제이콘텐트리,'036420,0.75
2019.05.10,BGF리테일,'282330,0.75
2019.05.10,롯데쇼핑,'023530,0.667
2019.05.10,카카오,'035720,0.875
2019.05.10,현대백화점,'069960,0.75
2019.05.10,CJ ENM,'035760,0.5
2019.05.10,카카오,'035720,0.833
2019.05.10,롯데하이마트,'071840,0.667
2019.05.10,서진시스템,'178320,0.667
2019.05.13,이노션,'214320,0.667
2019.05.13,한화손해보험,'000370,0.286
2019.05.13,엔씨소프트,'036570,0.714
2019.05.13,펄어비스,'263750,0.75
2019.05.13,CJ ENM,'035760,0.667
2019.05.13,휴젤,'145020,0.714
2019.05.13,CJ CGV,'079160,0.714
2019.05.13,신세계,'004170,0.833
2019.05.13,카페24,'042000,0.545
2019.05.13,신세계,'004170,0.889
2019.05.13,이노션,'214320,0.75
2019.05.13,신세계,'004170,0.935
2019.05.13,펩트론,'087010,0.971
2019.05.13,컴투스,'078340,0.786
2019.05.13,코리안리,'003690,0.667
2019.05.13,DB손해보험,'005830,0.6
2019.05.13,메리츠화재,'000060,0.6
2019.05.13,엔씨소프트,'036570,0.333
2019.05.13,엔씨소프트,'036570,0.857
2019.05.13,현대해상,'001450,0.333
2019.05.13,엔씨소프트,'036570,0.667
2019.05.13,SKC,'011790,0.5
2019.05.13,이노션,'214320,0.667
2019.05.13,엔씨소프트,'036570,0.846
2019.05.13,휴젤,'145020,0.833
2019.05.13,카페24,'042000,0.667
2019.05.13,게임빌,'063080,0.429
2019.05.13,펄어비스,'263750,0.857
2019.05.14,CJ제일제당,'097950,0.528
2019.05.14,코스맥스,'192820,0.857
2019.05.14,한섬,'020000,0.667
2019.05.14,지트리비앤티,'115450,0.727
2019.05.14,와이지엔터테인먼트,'122870,0.857
2019.05.14,CJ제일제당,'097950,0.75
2019.05.14,CJ헬로,'037560,0.6
2019.05.14,CJ제일제당,'097950,0.667
2019.05.14,클리오,'237880,0.875
2019.05.14,코스맥스,'192820,0.667
2019.05.14,코스맥스,'192820,0.667
2019.05.15,한국콜마,'161890,0.571
2019.05.15,파라다이스,'034230,0.667
2019.05.15,클래시스,'214150,0.667
2019.05.15,파라다이스,'034230,0.667
2019.05.15,한국콜마,'161890,0.667
2019.05.15,넷마블,'251270,0.667
2019.05.15,한국콜마,'161890,0.538
2019.05.15,코스메카코리아,'241710,0.636
2019.05.15,다나와,'119860,0.571
2019.05.15,삼성화재,'000810,0.667
2019.05.15,넷마블,'251270,0.667
2019.05.15,삼성화재,'000810,0.667
2019.05.15,한화생명,'088350,0.6
2019.05.15,넷마블,'251270,0.818
2019.05.15,넷마블,'251270,0.5
2019.05.15,코스메카코리아,'241710,0.667
2019.05.15,한국전력,'015760,0.333
2019.05.15,한국콜마,'161890,0.667
2019.05.17,동양생명,'082640,0.788
2019.05.17,삼성중공업,'010140,0.714
2019.05.17,파마리서치프로덕트,'214450,0.8
2019.05.17,이마트,'139480,0.429
2019.05.17,에스엘,'005850,0.875
2019.05.20,인터로조,'119610,0.667
2019.05.20,슈피겐코리아,'192440,0.67
2019.05.20,기아차,'000270,0.667
2019.05.20,NHN한국사이버결제,'060250,0.6
2019.05.20,다나와,'119860,0.75
2019.05.20,인텔리안테크,'189300,0.857
2019.05.20,엘앤씨바이오,'290650,0.778
2019.05.20,아이앤씨,'052860,0.667
2019.05.20,KG ETS,'151860,0.75
2019.05.20,코나아이,'052400,0.714
2019.05.20,바이오니아,'064550,0.75
2019.05.20,백산,'035150,0.75
2019.05.20,글로벌텍스프리,'204620,0.778
2019.05.21,하이셈,'200470,0.667
2019.05.21,카카오,'035720,0.973
2019.05.21,F&amp;F,'007700,0.842
2019.05.22,SK머티리얼즈,'036490,0.786
2019.05.22,삼성SDI,'006400,0.667
2019.05.22,실리콘웍스,'108320,0.8
2019.05.22,테크윙,'089030,0.786
2019.05.22,SK하이닉스,'000660,0.714
2019.05.22,테스나,'131970,0.769
2019.05.22,이녹스첨단소재,'272290,0.893
2019.05.22,삼성전자,'005930,0.667
2019.05.22,SKC코오롱PI,'178920,0.778
2019.05.22,에프에스티,'036810,0.778
2019.05.22,엘앤에프,'066970,0.714
2019.05.22,삼성전기,'009150,0.833
2019.05.23,현대건설,'000720,0.827
2019.05.23,KCC,'002380,0.333
2019.05.23,태평양물산,'007980,1.0
2019.05.24,세아베스틸,'001430,0.67
2019.05.24,영풍,'000670,0.778
2019.05.24,동국제강,'001230,0.857
2019.05.24,현대중공업,'009540,0.857
2019.05.24,대상,'001680,0.857
2019.05.30,비에이치,'090460,0.667
2019.05.30,일진머티리얼즈,'020150,0.714
2019.05.30,이수앱지스,'086890,0.545
2019.05.30,한올바이오파마,'009420,0.842
2019.05.30,엘앤에프,'066970,0.429
2019.05.30,천보,'278280,0.67
2019.05.30,삼화콘덴서,'001820,0.6
2019.05.30,DB하이텍,'000990,0.667
2019.05.30,아모레G,'002790,0.571
2019.05.30,RFHIC,'218410,0.273
2019.05.30,와이솔,'122990,0.792
2019.05.30,쏠리드,'050890,0.6
2019.05.30,에코프로비엠,'247540,0.833
2019.05.30,오이솔루션,'138080,0.833
2019.05.30,씨젠,'096530,0.778
2019.05.30,슈피겐코리아,'192440,0.778
2019.05.30,파트론,'091700,0.778
2019.05.30,엠씨넥스,'097520,0.778
2019.05.30,이마트,'139480,0.286
2019.05.30,아프리카TV,'067160,0.833
2019.05.30,옵트론텍,'082210,0.846
2019.05.30,LG전자,'066570,0.667
2019.05.30,아모텍,'052710,0.7
2019.05.31,펄어비스,'263750,0.842
2019.05.31,롯데쇼핑,'023530,0.571
2019.05.31,효성티앤씨,'298020,0.846
2019.05.31,S-Oil,'010950,0.667
2019.06.03,슈피겐코리아,'192440,0.8
2019.06.03,신세계인터내셔날,'031430,0.857
2019.06.03,LG생활건강,'051900,0.818
2019.06.03,한국콜마,'161890,0.778
2019.06.03,에코프로비엠,'247540,1.0
2019.06.03,네오팜,'092730,0.964
2019.06.03,유비케어,'032620,0.789
2019.06.03,비트컴퓨터,'032850,0.786
2019.06.03,이지케어텍,'099750,0.788
2019.06.03,도이치모터스,'067990,0.8
2019.06.04,LG화학,'051910,0.706
2019.06.05,에스티팜,'237690,0.67
2019.06.05,효성화학,'298000,0.907
2019.06.07,테스나,'131970,0.8
2019.06.07,삼성SDI,'006400,0.75
2019.06.07,가온미디어,'078890,0.846
2019.06.10,KCC,'002380,0.75
2019.06.10,SKC,'011790,0.857
2019.06.10,KT&amp;G,'033780,0.667
2019.06.10,클리오,'237880,0.667
2019.06.11,삼성화재,'000810,0.818
2019.06.11,LG화학,'051910,0.857
2019.06.11,DB손해보험,'005830,0.636
2019.06.11,코오롱플라스틱,'138490,0.667
2019.06.11,삼성전자,'005930,0.667
2019.06.11,대한항공,'003490,0.882
2019.06.11,현대해상,'001450,0.375
2019.06.11,메리츠화재,'000060,0.667
2019.06.11,삼성SDI,'006400,1.0
2019.06.11,한화손해보험,'000370,0.417
2019.06.11,LG전자,'066570,0.75
2019.06.13,이노메트리,'302430,0.857
2019.06.13,맥쿼리인프라,'088980,0.667
2019.06.13,SK하이닉스,'000660,0.833
2019.06.13,한국자산신탁,'123890,0.667
2019.06.14,SKC,'011790,0.901
2019.06.14,제로투세븐,'159580,0.667
2019.06.14,CJ제일제당,'097950,0.667
2019.06.14,SK이노베이션,'096770,0.864
2019.06.14,연우,'115960,0.833
2019.06.14,코웰패션,'033290,0.857
2019.06.17,삼성전기,'009150,0.731
2019.06.17,유한양행,'000100,0.833
2019.06.17,롯데칠성,'005300,0.833
2019.06.17,삼성전기,'009150,0.6
2019.06.18,한샘,'009240,0.625
2019.06.18,액트로,'290740,0.857
2019.06.18,한미약품,'128940,0.5
2019.06.18,토니모리,'214420,0.667
2019.06.18,LS전선아시아,'229640,0.833
2019.06.19,SK하이닉스,'000660,0.333
2019.06.19,지노믹트리,'228760,0.621
2019.06.19,엔지스테크널러지,'208860,0.769
2019.06.20,LG이노텍,'011070,0.667
2019.06.20,에스에프에이,'056190,0.778
2019.06.20,셀트리온,'068270,0.857
2019.06.20,넷마블,'251270,0.714
2019.06.20,에코프로비엠,'247540,0.667
2019.06.21,서울반도체,'046890,0.408
2019.06.21,아이큐어,'175250,0.925
2019.06.24,삼진제약,'005500,0.333
2019.06.24,우리금융지주,'316140,0.625
2019.06.24,대원제약,'003220,0.818
2019.06.24,보령제약,'003850,0.864
2019.06.24,유나이티드제약,'033270,0.75
2019.06.24,한진칼,'180640,0.727
2019.06.25,에코마케팅,'230360,0.864
2019.06.25,신세계인터내셔날,'031430,0.333
2019.06.25,NAVER,'035420,0.867
2019.06.25,이노션,'214320,0.784
2019.06.25,제일기획,'030000,0.667
2019.06.25,SBS,'034120,0.857
2019.06.25,한송네오텍,'226440,0.667
2019.06.25,카카오,'035720,0.857
2019.06.25,CJ ENM,'035760,0.789
2019.06.25,효성첨단소재,'298050,0.905
2019.06.26,EDGC,'245620,0.778
2019.06.26,한미약품,'128940,0.833
2019.06.26,콜마비앤에이치,'200130,1.0
2019.06.26,이수페타시스,'007660,0.786
2019.06.27,삼성물산,'028260,0.667
2019.06.27,모베이스,'101330,0.846
2019.06.27,CJ대한통운,'000120,0.5
2019.06.27,삼성중공업,'010140,0.833
2019.06.28,금호석유,'011780,0.8
2019.06.28,한화,'000880,0.571
2019.06.28,LG,'003550,0.667
2019.06.28,신세계,'004170,0.67
2019.06.28,넥센타이어,'002350,0.667
2019.06.28,CJ,'001040,0.429
2019.06.28,LS,'006260,0.846
2019.06.28,화승엔터프라이즈,'241590,0.833
2019.06.28,LG화학,'051910,0.667
2019.06.28,기아차,'000270,0.857
2019.07.01,NHN한국사이버결제,'060250,0.667
2019.07.01,삼성전자,'005930,0.667
2019.07.01,LG생활건강,'051900,0.667
2019.07.01,대덕전자,'008060,0.62
2019.07.02,SK가스,'018670,0.5
2019.07.02,POSCO,'005490,0.75
2019.07.02,LS,'006260,0.857
2019.07.02,포스코인터내셔널,'047050,0.667
2019.07.02,풍산,'103140,0.75
2019.07.02,LG화학,'051910,0.615
2019.07.02,한국가스공사,'036460,0.667
2019.07.02,OCI,'010060,0.5
2019.07.02,LG상사,'001120,0.667
2019.07.02,세아베스틸,'001430,0.833
2019.07.02,롯데케미칼,'011170,0.667
2019.07.02,SKC,'011790,0.833
2019.07.02,현대제철,'004020,0.643
2019.07.02,GS,'078930,0.444
2019.07.02,롯데케미칼,'011170,0.308
2019.07.02,에이에프더블류,'312610,0.857
2019.07.02,SK이노베이션,'096770,0.429
2019.07.02,한화케미칼,'009830,0.429
2019.07.02,S-Oil,'010950,0.333
2019.07.02,유한양행,'000100,0.75
2019.07.02,한국전력,'015760,0.429
2019.07.02,고려아연,'010130,0.667
2019.07.02,KCC,'002380,0.333
2019.07.02,금호석유,'011780,0.571
2019.07.02,동국제강,'001230,0.667
2019.07.03,휠라코리아,'081660,0.882
2019.07.03,LG화학,'051910,0.667
2019.07.04,LS산전,'010120,0.444
2019.07.04,POSCO,'005490,0.667
2019.07.04,한미약품,'128940,0.333
2019.07.05,퓨쳐켐,'220100,0.667
2019.07.05,현대제철,'004020,0.6
2019.07.05,삼성전자,'005930,0.429
2019.07.05,금호석유,'011780,0.5
2019.07.05,한국타이어앤테크놀로지,'161390,0.333
2019.07.08,한국조선해양,'009540,0.833
2019.07.08,LG전자,'066570,0.429
2019.07.08,고려아연,'010130,0.833
2019.07.08,일진머티리얼즈,'020150,0.667
2019.07.08,유니퀘스트,'077500,0.833
2019.07.08,뉴트리,'270870,0.667
2019.07.08,팬오션,'028670,0.6
2019.07.08,삼성중공업,'010140,0.6
2019.07.08,대우조선해양,'042660,0.75
2019.07.08,CJ대한통운,'000120,0.667
2019.07.08,코스맥스엔비티,'222040,0.5
2019.07.08,현대모비스,'012330,1.0
2019.07.08,SK이노베이션,'096770,0.857
2019.07.08,SK,'034730,0.674
2019.07.08,현대미포조선,'010620,0.8
2019.07.08,삼성전자,'005930,0.75
2019.07.08,LG전자,'066570,0.429
2019.07.08,콜마비앤에이치,'200130,0.857
2019.07.08,LG전자,'066570,0.429
2019.07.08,대한항공,'003490,0.25
2019.07.08,현대글로비스,'086280,0.818
2019.07.09,LG전자,'066570,0.667
2019.07.09,삼화콘덴서,'001820,0.667
2019.07.09,BNK금융지주,'138930,0.85
2019.07.09,종근당,'185750,0.75
2019.07.09,KT,'030200,0.667
2019.07.09,대덕전자,'008060,0.857
2019.07.09,삼성전기,'009150,0.857
2019.07.09,비에이치,'090460,0.818
2019.07.09,LG유플러스,'032640,0.571
2019.07.09,강원랜드,'035250,0.667
2019.07.09,SK텔레콤,'017670,0.833
2019.07.10,GS건설,'006360,0.778
2019.07.10,롯데쇼핑,'023530,0.5
2019.07.10,대웅제약,'069620,0.667
2019.07.10,삼성엔지니어링,'028050,0.846
2019.07.10,포스코케미칼,'003670,0.714
2019.07.10,현대건설,'000720,0.857
2019.07.10,대우건설,'047040,0.667
2019.07.10,KT,'030200,0.6
2019.07.10,유한양행,'000100,0.667
2019.07.10,풍산,'103140,0.714
2019.07.10,LG유플러스,'032640,0.571
2019.07.11,한화케미칼,'009830,0.667
2019.07.11,SK하이닉스,'000660,0.667
2019.07.11,한국타이어앤테크놀로지,'161390,0.571
2019.07.11,만도,'204320,0.714
2019.07.11,현대위아,'011210,0.833
2019.07.11,CJ제일제당,'097950,0.667
2019.07.11,기아차,'000270,0.667
2019.07.11,녹십자,'006280,0.333
2019.07.11,현대차,'005380,0.778
2019.07.11,한온시스템,'018880,0.833
2019.07.11,현대모비스,'012330,0.778
2019.07.12,동국제강,'001230,0.857
2019.07.15,아이센스,'099190,0.853
2019.07.15,한국콜마,'161890,0.667
2019.07.15,KT,'030200,0.667
2019.07.15,SK텔레콤,'017670,1.0
2019.07.15,LG유플러스,'032640,0.571
2019.07.15,S-Oil,'010950,0.714
2019.07.15,인터로조,'119610,0.667
2019.07.15,코스맥스,'192820,0.667
2019.07.15,LS,'006260,0.833
2019.07.16,파마리서치프로덕트,'214450,0.833
2019.07.16,한국금융지주,'071050,0.846
2019.07.16,OCI,'010060,0.714
2019.07.16,미래에셋대우,'006800,0.846
2019.07.16,메리츠종금증권,'008560,0.875
2019.07.16,HDC현대산업개발,'294870,0.667
2019.07.16,엔씨소프트,'036570,0.833
2019.07.16,웹젠,'069080,0.667
2019.07.16,키움증권,'039490,0.853
2019.07.16,현대위아,'011210,0.755
2019.07.16,삼성증권,'016360,0.722
2019.07.16,NH투자증권,'005940,0.857
2019.07.17,아모레G,'002790,0.333
2019.07.17,필로시스헬스케어,'057880,0.714
2019.07.17,미래생명자원,'218150,0.667
2019.07.17,아모레퍼시픽,'090430,0.5
2019.07.17,애경산업,'018250,0.5
2019.07.17,한국콜마,'161890,0.667
2019.07.17,신세계인터내셔날,'031430,0.667
2019.07.17,네오팜,'092730,0.75
2019.07.17,휴비츠,'065510,0.857
2019.07.17,코스맥스,'192820,0.667
2019.07.18,레고켐바이오,'141080,0.857
2019.07.18,지티지웰니스,'219750,0.727
2019.07.18,정상제이엘에스,'040420,0.857
2019.07.18,쎄트렉아이,'099320,0.857
2019.07.18,GS리테일,'007070,1.0
2019.07.18,인텍플러스,'064290,0.67
2019.07.18,지엔씨에너지,'119850,0.857
2019.07.18,코나아이,'052400,0.893
2019.07.18,노바렉스,'194700,0.714
2019.07.18,셀트리온,'068270,0.615
2019.07.18,아이진,'185490,0.5
2019.07.18,에프앤리퍼블릭,'064090,0.818
2019.07.18,종근당홀딩스,'001630,0.679
2019.07.18,이마트,'139480,0.333
2019.07.18,펄어비스,'263750,1.0
2019.07.18,포스코케미칼,'003670,0.643
2019.07.18,NHN한국사이버결제,'060250,0.792
2019.07.18,상아프론테크,'089980,0.75
2019.07.18,SKC,'011790,0.667
2019.07.19,하나투어,'039130,0.333
2019.07.19,KB금융,'105560,0.857
2019.07.19,대우건설,'047040,0.5
2019.07.19,이노션,'214320,0.818
2019.07.19,솔브레인,'036830,0.333
2019.07.19,CJ ENM,'035760,0.667
2019.07.19,스튜디오드래곤,'253450,0.667
2019.07.19,KB금융,'105560,0.667
2019.07.19,KB금융,'105560,0.733
2019.07.25,더블유게임즈,'192080,0.833
2019.07.25,LG화학,'051910,0.75
2019.07.25,현대모비스,'012330,0.857
2019.07.25,금호산업,'002990,0.889
2019.07.25,삼성에스디에스,'018260,0.75
2019.07.25,LG화학,'051910,0.667
2019.07.25,GKL,'114090,0.667
2019.07.25,동화기업,'025900,0.857
2019.07.25,현대홈쇼핑,'057050,0.857
2019.07.25,현대모비스,'012330,0.8
2019.07.25,현대글로비스,'086280,0.833
2019.07.25,현대모비스,'012330,0.714
2019.07.25,현대모비스,'012330,0.667
2019.07.25,현대일렉트릭,'267260,0.333
2019.07.25,삼성전기,'009150,0.528
2019.07.25,삼성물산,'028260,0.556
2019.07.25,더블유게임즈,'192080,0.818
2019.07.25,삼성전기,'009150,0.333
2019.07.25,삼성물산,'028260,0.5
2019.07.25,LG화학,'051910,0.767
2019.07.25,OCI,'010060,0.667
2019.07.25,현대건설기계,'267270,0.667
2019.07.25,S-Oil,'010950,0.667
2019.07.26,현대건설,'000720,0.833
2019.07.26,LG생활건강,'051900,0.833
2019.07.26,한국조선해양,'009540,0.857
2019.07.26,현대건설,'000720,0.667
2019.07.26,LG하우시스,'108670,0.667
2019.07.26,현대미포조선,'010620,0.857
2019.07.26,고려아연,'010130,0.778
2019.07.26,두산중공업,'034020,0.8
2019.07.26,신한지주,'055550,0.833
2019.07.26,현대건설,'000720,0.75
2019.07.26,현대건설,'000720,0.667
2019.07.26,NAVER,'035420,0.667
2019.07.26,기업은행,'024110,0.667
2019.07.26,신한지주,'055550,0.817
2019.07.26,신한지주,'055550,0.667
2019.07.26,SK하이닉스,'000660,0.667
2019.07.26,현대미포조선,'010620,0.714
2019.07.26,만도,'204320,0.75
2019.07.26,한국조선해양,'009540,0.75
2019.07.26,코스맥스,'192820,0.778
2019.07.26,현대미포조선,'010620,0.571
2019.07.26,NAVER,'035420,0.75
2019.07.26,고려아연,'010130,0.75
2019.07.26,LG생활건강,'051900,0.857
2019.07.26,SK하이닉스,'000660,0.429
2019.07.26,LG생활건강,'051900,0.67
2019.07.26,고려아연,'010130,0.667
2019.07.26,SK하이닉스,'000660,0.836
2019.07.26,만도,'204320,0.769
2019.07.26,기업은행,'024110,0.667
2019.07.26,기업은행,'024110,0.6
2019.07.26,신한지주,'055550,0.667
2019.07.26,RFHIC,'218410,0.857
2019.07.26,SK하이닉스,'000660,0.4
2019.07.29,종근당,'185750,0.786
2019.07.29,하나금융지주,'086790,0.833
2019.07.29,만도,'204320,0.667
2019.07.29,고려아연,'010130,0.667
2019.07.29,삼성엔지니어링,'028050,0.667
2019.07.29,호텔신라,'008770,0.667
2019.07.29,한샘,'009240,0.571
2019.07.29,롯데케미칼,'011170,0.722
2019.07.29,삼성엔지니어링,'028050,0.923
2019.07.29,효성첨단소재,'298050,0.667
2019.07.29,SK이노베이션,'096770,0.667
2019.07.29,스카이라이프,'053210,0.667
2019.07.29,하나금융지주,'086790,0.778
2019.07.29,삼성카드,'029780,0.333
2019.07.29,하나금융지주,'086790,0.846
2019.07.29,현대위아,'011210,0.667
2019.07.29,삼성엔지니어링,'028050,0.8
2019.07.29,GS건설,'006360,0.667
2019.07.29,삼성중공업,'010140,0.571
2019.07.29,HDC현대산업개발,'294870,0.667
2019.07.29,호텔신라,'008770,0.375
2019.07.29,종근당,'185750,0.857
2019.07.29,현대로템,'064350,0.286
2019.07.29,한화케미칼,'009830,0.833
2019.07.30,SKC코오롱PI,'178920,0.667
2019.07.30,신풍제약,'019170,0.778
2019.07.30,한국토지신탁,'034830,0.667
2019.07.30,제일약품,'271980,0.818
2019.07.31,풍산,'103140,0.4
2019.07.31,한올바이오파마,'009420,0.818
2019.07.31,현대제철,'004020,0.714
2019.07.31,녹십자,'006280,0.667
2019.07.31,현대제철,'004020,0.667
2019.07.31,한올바이오파마,'009420,0.818
2019.07.31,LG전자,'066570,0.5
2019.07.31,현대제철,'004020,0.429
2019.07.31,한미약품,'128940,0.75
2019.07.31,LG전자,'066570,0.571
2019.07.31,에스원,'012750,0.882
2019.07.31,녹십자,'006280,0.778
2019.07.31,LG전자,'066570,0.5
2019.07.31,현대제철,'004020,0.571
2019.07.31,한국항공우주,'047810,0.714
2019.07.31,풍산,'103140,0.667
2019.07.31,한미약품,'128940,0.833
2019.07.31,SK머티리얼즈,'036490,0.857
2019.07.31,HDC현대산업개발,'294870,0.714
2019.07.31,LG전자,'066570,0.4
2019.07.31,코엔텍,'029960,1.0
2019.07.31,해마로푸드서비스,'220630,0.857
2019.07.31,한미약품,'128940,0.667
2019.07.31,효성화학,'298000,0.857
2019.07.31,대림산업,'000210,0.667
2019.07.31,삼성SDI,'006400,0.867
2019.07.31,골프존,'215000,0.867
2019.07.31,한미약품,'128940,0.667
2019.07.31,삼성SDI,'006400,0.857
2019.07.31,대림산업,'000210,0.867
2019.07.31,삼성SDI,'006400,0.857
2019.07.31,대림산업,'000210,0.667
2019.08.01,삼성전자,'005930,0.67
2019.08.01,아모레퍼시픽,'090430,0.375
2019.08.01,효성티앤씨,'298020,0.727
2019.08.01,대웅제약,'069620,0.78
2019.08.01,아모레퍼시픽,'090430,0.2
2019.08.01,삼성전자,'005930,0.833
2019.08.01,삼성SDI,'006400,0.864
2019.08.01,대웅제약,'069620,0.667
2019.08.01,BNK금융지주,'138930,0.818
2019.08.01,아프리카TV,'067160,0.827
2019.08.01,서울반도체,'046890,0.385
2019.08.01,유한양행,'000100,0.75
2019.08.01,아모레퍼시픽,'090430,0.444
2019.08.01,아모레G,'002790,0.456
2019.08.01,삼성전자,'005930,0.625
2019.08.01,아모레G,'002790,0.667
2019.08.01,유한양행,'000100,0.667
2019.08.01,대우건설,'047040,0.667
2019.08.02,DGB금융지주,'139130,0.667
2019.08.02,이노션,'214320,0.714
2019.08.02,DGB금융지주,'139130,0.833
2019.08.02,대우건설,'047040,0.846
2019.08.02,세아베스틸,'001430,0.5
2019.08.02,세아베스틸,'001430,0.5
2019.08.02,맥쿼리인프라,'088980,0.727
2019.08.02,세아베스틸,'001430,0.667
2019.08.02,셀트리온,'068270,0.667
2019.08.02,DGB금융지주,'139130,0.667
2019.08.02,비에이치,'090460,0.769
2019.08.05,네오팜,'092730,0.714
2019.08.05,한국타이어앤테크놀로지,'161390,0.25
2019.08.05,동원F&amp;B,'049770,0.571
2019.08.05,한국타이어앤테크놀로지,'161390,0.6
2019.08.05,엔씨소프트,'036570,0.917
2019.08.05,금호석유,'011780,0.667
2019.08.05,네오팜,'092730,0.833
2019.08.05,엔씨소프트,'036570,0.667
2019.08.05,엘비세미콘,'061970,0.857
2019.08.05,SK텔레콤,'017670,0.667
2019.08.05,씨티씨바이오,'060590,0.773
2019.08.05,JB금융지주,'175330,0.833
2019.08.05,한국타이어앤테크놀로지,'161390,0.333
2019.08.05,SK텔레콤,'017670,0.857
2019.08.06,모두투어,'080160,0.429
2019.08.06,메리츠종금증권,'008560,0.857
2019.08.06,쌍용양회,'003410,0.667
2019.08.06,금호석유,'011780,0.842
2019.08.06,에코마케팅,'230360,0.76
2019.08.06,유니퀘스트,'077500,0.909
2019.08.06,롯데케미칼,'011170,0.88
2019.08.06,롯데케미칼,'011170,0.833
2019.08.06,쌍용양회,'003410,0.971
2019.08.06,GS홈쇼핑,'028150,0.667
2019.08.07,KCC,'002380,0.333
2019.08.07,이노인스트루먼트,'215790,0.778
2019.08.07,대한광통신,'010170,0.667
2019.08.07,심텍,'222800,0.583
2019.08.07,머큐리,'100590,0.714
2019.08.07,GKL,'114090,0.857
2019.08.07,멀티캠퍼스,'067280,0.844
2019.08.07,KCC,'002380,0.667
2019.08.07,제주항공,'089590,0.333
2019.08.07,오이솔루션,'138080,0.927
2019.08.07,우리로,'046970,0.667
2019.08.08,인터로조,'119610,0.857
2019.08.08,KT&amp;G,'033780,0.857
2019.08.08,KT,'030200,0.5
2019.08.08,한화케미칼,'009830,0.667
2019.08.08,오리온,'271560,0.778
2019.08.08,애경산업,'018250,0.368
2019.08.08,KT,'030200,0.667
2019.08.08,노바렉스,'194700,0.667
2019.08.08,KT,'030200,0.667
2019.08.08,KT&amp;G,'033780,0.667
2019.08.08,오리온,'271560,0.625
2019.08.08,CJ프레시웨이,'051500,0.857
2019.08.08,오리온,'271560,0.75
2019.08.08,KT&amp;G,'033780,1.0
2019.08.09,GS리테일,'007070,0.75
2019.08.09,애경산업,'018250,0.333
2019.08.09,카카오,'035720,0.75
2019.08.09,미래에셋대우,'006800,0.857
2019.08.09,GS리테일,'007070,0.667
2019.08.09,CJ대한통운,'000120,1.0
2019.08.09,BGF리테일,'282330,0.75
2019.08.09,카카오,'035720,1.0
2019.08.09,콜마비앤에이치,'200130,0.75
2019.08.09,스튜디오드래곤,'253450,0.75
2019.08.09,CJ제일제당,'097950,0.4
2019.08.09,BGF리테일,'282330,0.667
2019.08.09,카카오,'035720,0.844
2019.08.09,제이콘텐트리,'036420,0.667
