dt,name,code,pos_score
2019.08.22,실리콘웍스,'108320,0.368086604
2019.08.22,SKC,'011790,0.62062833
2019.08.22,한라,'014790,0.382402528
2019.08.22,아이센스,'099190,0.437120187
2019.08.22,쎄트렉아이,'099320,0.947222655
2019.08.22,SK텔레콤,'017670,0.451578232
2019.08.22,엘앤씨바이오,'290650,0.792435484
2019.08.22,와이엔텍,'067900,0.88167922
2019.08.22,다나와,'119860,0.525182118
2019.08.22,클래시스,'214150,0.733672156
2019.08.22,인텔리안테크,'189300,0.84692422
2019.08.22,삼성중공업,'010140,0.413322507
2019.08.22,NHN한국사이버결제,'060250,0.633659192
2019.08.22,인터로조,'119610,0.555890173
2019.08.22,상아프론테크,'089980,0.918203928
2019.08.23,지엔씨에너지,'119850,0.921122583
2019.08.23,큐리언트,'115180,0.696350157
2019.08.26,일진머티리얼즈,'020150,0.610515139
2019.08.26,CJ,'001040,0.413545059
2019.08.27,대한유화,'006650,0.359447252
2019.08.28,펄어비스,'263750,0.680153599
2019.08.28,윈스,'136540,0.805359359
2019.08.28,LG생활건강,'051900,0.463396849
2019.08.28,대우조선해양,'042660,0.737151734
2019.08.28,클래시스,'214150,0.572719438
2019.08.28,LG유플러스,'032640,0.990531027
2019.08.29,현대백화점,'069960,0.998513877
2019.08.29,NAVER,'035420,0.436760004
2019.08.29,제이브이엠,'054950,0.552510369
2019.08.29,KG이니시스,'035600,0.358882821
2019.08.29,켐트로닉스,'089010,0.801672733
2019.08.29,HDC,'012630,0.344811938
2019.08.30,와이솔,'122990,5.16E-05
2019.09.02,SK하이닉스,'000660,0.39336115
2019.09.02,두올,'016740,0.343497769
2019.09.02,KG이니시스,'035600,0.000230061
2019.09.02,NAVER,'035420,0.58138135
2019.09.02,LS,'006260,0.359287659
2019.09.02,테크윙,'089030,0.585204915
2019.09.02,팬오션,'028670,0.084868282
2019.09.03,BGF리테일,'282330,0.999868035
2019.09.03,JTC,'950170,0.296553419
2019.09.03,오이솔루션,'138080,0.877659023
2019.09.03,해마로푸드서비스,'220630,0.760543004
2019.09.03,LG이노텍,'011070,0.402207199
2019.09.03,디엔에프,'092070,0.552432342
2019.09.03,서진시스템,'178320,0.797256213
2019.09.03,레고켐바이오,'141080,0.999861002
2019.09.04,한올바이오파마,'009420,0.815089559
2019.09.04,한국콜마,'161890,0.001395196
2019.09.04,HDC현대산업개발,'294870,0.001187927
2019.09.04,동화기업,'025900,0.832259893
2019.09.04,LG유플러스,'032640,0.999463379
2019.09.04,원익IPS,'240810,0.999875784
2019.09.04,LS산전,'010120,0.725343988
2019.09.04,힘스,'238490,0.999830008
2019.09.05,이지케어텍,'099750,0.90733947
2019.09.05,삼성전기,'009150,0.999149084
2019.09.05,SK하이닉스,'000660,0.979510605
2019.09.05,SBS콘텐츠허브,'046140,0.309284579
2019.09.06,엔씨소프트,'036570,0.557134432
2019.09.06,에코마케팅,'230360,0.398864098
2019.09.10,디케이락,'105740,0.750970602
2019.09.10,뉴로스,'126870,0.745450437
2019.09.10,현대차,'005380,0.746442297
2019.09.10,현대모비스,'012330,0.893783063
2019.09.10,한온시스템,'018880,0.842411243
2019.09.10,상아프론테크,'089980,0.957725101
2019.09.10,농우바이오,'054050,0.535491111
2019.09.10,풍국주정,'023900,0.819620138
2019.09.10,에스티아이,'039440,0.999883294
2019.09.10,SK바이오랜드,'052260,0.631577359
2019.09.10,이엠코리아,'095190,0.682549622
2019.09.18,DB손해보험,'005830,0.46142602
2019.09.18,와이솔,'122990,0.399229265
2019.09.18,금호석유,'011780,0.327029558
2019.09.18,KT&amp;G,'033780,0.395279697
2019.09.18,SBS,'034120,0.363704567
2019.09.18,유한양행,'000100,0.866220293
2019.09.18,대웅제약,'069620,0.849719656
2019.09.18,LG전자,'066570,0.421918894
2019.09.19,DB하이텍,'000990,0.999881864
2019.09.19,LG유플러스,'032640,0.992803514
2019.09.19,동성화인텍,'033500,0.003431359
2019.09.19,JTC,'950170,0.033744424
2019.09.20,케이씨텍,'281820,0.970368445
2019.09.20,유니셈,'036200,0.666068204
2019.09.23,LG전자,'066570,0.316528888
2019.09.23,삼성전기,'009150,0.575027519
2019.09.23,동양생명,'082640,0.152856485
2019.09.23,삼성생명,'032830,0.331724534
2019.09.23,DB손해보험,'005830,0.358811079
2019.09.23,현대해상,'001450,0.246385461
2019.09.23,한미약품,'128940,0.693601053
2019.09.23,삼성화재,'000810,0.28045119
2019.09.23,한화생명,'088350,0.173714419
2019.09.24,LG전자,'066570,0.975151718
2019.09.24,오르비텍,'046120,0.556097738
2019.09.24,신세계,'004170,0.012837756
2019.09.24,CJ ENM,'035760,0.442651007
2019.09.25,셀트리온,'068270,0.894909595
2019.09.25,LG생활건강,'051900,0.999881625
2019.09.25,스튜디오드래곤,'253450,0.235023726
2019.09.25,고영,'098460,0.53141662
2019.09.26,SKC,'011790,0.467383171
2019.09.26,원익IPS,'240810,0.953107059
2019.09.26,서울반도체,'046890,0.358013223
2019.09.26,롯데쇼핑,'023530,0.000243305
2019.09.26,넷마블,'251270,0.491643411
2019.09.26,덕산네오룩스,'213420,0.928990126
2019.09.27,LG이노텍,'011070,0.462569308
2019.09.27,롯데케미칼,'011170,0.481784456
2019.09.27,SPC삼립,'005610,0.594262495
2019.09.27,한국콜마,'161890,0.306490546
2019.09.27,이노메트리,'302430,0.750996923
2019.09.27,롯데하이마트,'071840,0.149378102
2019.09.30,아모레퍼시픽,'090430,0.692707785
2019.09.30,덕산네오룩스,'213420,0.450681378
2019.09.30,대웅제약,'069620,0.297540745
2019.09.30,만도,'204320,0.505144953
2019.09.30,LG생활건강,'051900,0.52907363
2019.09.30,레이,'228670,0.416872248
2019.09.30,연우,'115960,0.048660398
2019.09.30,대웅제약,'069620,0.59674722
2019.10.01,유니테스트,'086390,7.53E-05
2019.10.01,NEW,'160550,0.997433364
2019.10.01,쎄트렉아이,'099320,0.745597042
2019.10.01,인텔리안테크,'189300,0.584341323
2019.10.01,AP위성,'211270,0.980048378
2019.10.01,CJ제일제당,'097950,0.200674802
2019.10.02,풍산,'103140,0.209512151
2019.10.02,고려아연,'010130,0.24351983
2019.10.02,한국콜마,'161890,6.76E-05
2019.10.02,신세계,'004170,0.344740477
2019.10.02,코오롱인더,'120110,0.539055009
2019.10.07,SK가스,'018670,0.976750553
2019.10.07,에스엠,'041510,0.426081729
2019.10.07,한화케미칼,'009830,0.309339955
2019.10.07,SKC,'011790,0.591685673
2019.10.07,SK이노베이션,'096770,0.205480715
2019.10.07,GKL,'114090,0.47680487
2019.10.07,OCI,'010060,0.005136271
2019.10.07,KCC,'002380,0.70843488
2019.10.07,하이트진로,'000080,0.745346165
2019.10.07,포스코인터내셔널,'047050,0.008290144
2019.10.07,GS,'078930,0.208954071
2019.10.07,한국전력,'015760,0.013732122
2019.10.07,LG상사,'001120,0.035965402
2019.10.07,GS리테일,'007070,0.43375281
2019.10.07,SKC코오롱PI,'178920,0.384463392
2019.10.07,오리온,'271560,0.999869466
2019.10.07,한국가스공사,'036460,0.0881522
2019.10.07,S-Oil,'010950,0.210941168
2019.10.08,유한양행,'000100,0.41476959
2019.10.08,메디톡스,'086900,0.718506813
2019.10.08,대한항공,'003490,0.153394004
2019.10.08,팬오션,'028670,0.293300814
2019.10.08,CJ대한통운,'000120,0.438319465
2019.10.08,셀트리온헬스케어,'091990,0.612507511
2019.10.08,대우조선해양,'042660,0.394832986
2019.10.08,삼성중공업,'010140,0.248193536
2019.10.08,LG전자,'066570,0.467471026
2019.10.08,효성화학,'298000,0.517257762
2019.10.08,휴켐스,'069260,0.464093291
2019.10.08,현대미포조선,'010620,0.612750897
2019.10.08,한국조선해양,'009540,0.713784381
2019.10.08,현대글로비스,'086280,0.584008678
2019.10.10,제이콘텐트리,'036420,0.155050143
2019.10.10,녹십자,'006280,0.712198358
2019.10.10,원익머트리얼즈,'104830,0.475643938
2019.10.10,지어소프트,'051160,0.494087881
2019.10.10,대림산업,'000210,0.451663006
2019.10.10,롯데하이마트,'071840,7.27E-05
2019.10.10,GS건설,'006360,0.402721343
2019.10.10,현대건설,'000720,0.32951995
2019.10.10,삼성엔지니어링,'028050,0.75213592
2019.10.10,대우건설,'047040,0.52526283
2019.10.10,LG유플러스,'032640,0.305118772
2019.10.10,KT,'030200,0.302547582
2019.10.10,SK텔레콤,'017670,0.502969069
2019.10.10,인텍플러스,'064290,0.870258317
2019.10.10,본느,'226340,0.791606542
2019.10.10,에이치시티,'072990,0.972302625
2019.10.10,농우바이오,'054050,0.808723054
2019.10.10,코나아이,'052400,0.443374859
2019.10.10,강원랜드,'035250,0.477245477
2019.10.10,삼성전자,'005930,0.639919368
2019.10.10,한컴MDS,'086960,0.591337947
2019.10.10,유한양행,'000100,0.999527097
2019.10.11,유니셈,'036200,0.686769674
2019.10.11,한미약품,'128940,0.000317844
2019.10.11,효성화학,'298000,0.497419466
2019.10.11,한국타이어앤테크놀로지,'161390,0.497130299
2019.10.11,만도,'204320,0.840902123
2019.10.11,효성티앤씨,'298020,0.700473257
2019.10.11,고려아연,'010130,0.513641992
2019.10.11,삼성전기,'009150,0.379509427
2019.10.11,녹십자,'006280,0.598973629
2019.10.11,메디톡스,'086900,0.414173317
2019.10.11,연우,'115960,0.035678554
2019.10.14,CJ CGV,'079160,0.278774716
2019.10.14,JYP Ent.,'035900,0.281287174
2019.10.14,에스엠,'041510,0.270256133
2019.10.14,아모레퍼시픽,'090430,0.406326097
2019.10.14,JYP Ent.,'035900,0.398376554
2019.10.14,셀리드,'299660,0.911825976
2019.10.14,한미약품,'128940,0.686799278
2019.10.14,유니셈,'036200,0.686769674
2019.10.14,CJ제일제당,'097950,0.2775179
2019.10.14,와이지엔터테인먼트,'122870,0.368713607
2019.10.14,LG생활건강,'051900,0.620770349
2019.10.14,기아차,'000270,0.388017802
2019.10.14,현대차,'005380,0.226285634
2019.10.15,현대건설,'000720,0.631828434
2019.10.15,해성디에스,'195870,0.999857426
2019.10.15,삼성SDI,'006400,0.036155626
2019.10.15,삼성전기,'009150,0.953991115
2019.10.15,엘앤씨바이오,'290650,0.697070288
2019.10.15,네오펙트,'290660,0.642471897
2019.10.15,대우건설,'047040,0.532484793
2019.10.15,SK디앤디,'210980,0.617421916
2019.10.15,삼성엔지니어링,'028050,0.750392269
2019.10.15,대림산업,'000210,0.743647642
2019.10.15,GS건설,'006360,0.432173859
2019.10.15,씨젠,'096530,0.795360591
2019.10.15,고영,'098460,0.345465935
2019.10.15,대보마그네틱,'290670,0.780564203
2019.10.15,이지케어텍,'099750,0.858493977
2019.10.15,삼화콘덴서,'001820,0.51530428
2019.10.15,위지윅스튜디오,'299900,0.579274632
2019.10.15,와이솔,'122990,0.495862321
2019.10.15,에이에프더블류,'312610,0.336591022
2019.10.15,HDC현대산업개발,'294870,0.398722968
2019.10.15,이노메트리,'302430,0.769043085
2019.10.15,코스메카코리아,'241710,0.000244971
2019.10.16,메리츠종금증권,'008560,0.392424196
2019.10.16,한국금융지주,'071050,0.362434977
2019.10.16,키움증권,'039490,0.30256139
2019.10.16,삼성증권,'016360,0.371665055
2019.10.16,미래에셋대우,'006800,0.322885173
2019.10.16,웅진코웨이,'021240,0.999800742
2019.10.16,한화생명,'088350,0.158857718
2019.10.16,삼성화재,'000810,0.456193311
2019.10.16,삼성생명,'032830,0.291323189
2019.10.16,동양생명,'082640,0.337993888
2019.10.16,NH투자증권,'005940,0.181952772
2019.10.16,DB손해보험,'005830,0.432289527
2019.10.16,동화기업,'025900,0.419104908
2019.10.16,현대해상,'001450,0.385539267
2019.10.16,KB금융,'105560,0.552013798
2019.10.16,영원무역,'111770,0.448428694
2019.10.16,동원F&amp;B,'049770,0.449866752
2019.10.16,신한지주,'055550,0.359140287
2019.10.16,우리금융지주,'316140,0.433329972
2019.10.16,기업은행,'024110,0.452407128
2019.10.16,DGB금융지주,'139130,0.426950817
2019.10.16,하나금융지주,'086790,0.28619126
2019.10.16,BNK금융지주,'138930,0.264783793
2019.10.16,KT,'030200,0.391966364
2019.10.16,JB금융지주,'175330,0.567738531
2019.10.17,포스코케미칼,'003670,5.62E-05
2019.10.17,포스코케미칼,'003670,0.198357435
2019.10.17,유바이오로직스,'206650,0.666499239
2019.10.17,동화기업,'025900,0.294510378
2019.10.17,HSD엔진,'082740,0.999869227
2019.10.17,롯데정보통신,'286940,0.263539716
2019.10.18,두산퓨얼셀,'336260,0.168466028
2019.10.18,JYP Ent.,'035900,0.000482482
2019.10.18,애경산업,'018250,0.000313179
2019.10.22,한화에어로스페이스,'012450,0.694494038
2019.10.22,두산솔루스,'336370,0.998980939
2019.10.22,동성화인텍,'033500,0.999659896
2019.10.22,LG이노텍,'011070,0.999874353
2019.10.22,CJ제일제당,'097950,0.158911456
2019.10.22,연우,'115960,0.459880151
2019.10.22,JTC,'950170,0.254517065
2019.10.23,와이솔,'122990,0.025116699
2019.10.23,태광,'023160,0.999814332
2019.10.23,한미약품,'128940,0.999606431
2019.10.23,DB하이텍,'000990,0.549037744
2019.10.23,두산솔루스,'336370,0.998980939
2019.10.24,S-Oil,'010950,0.467728815
2019.10.24,LG디스플레이,'034220,0.108214716
2019.10.24,카카오,'035720,0.513963388
2019.10.24,NAVER,'035420,0.441136381
2019.10.24,S-Oil,'010950,0.433266748
2019.10.24,삼성물산,'028260,0.326308623
2019.10.24,더블유게임즈,'192080,0.496183782
2019.10.24,제일기획,'030000,0.508439394
2019.10.24,LG디스플레이,'034220,0.140996026
2019.10.24,LG디스플레이,'034220,4.60E-05
2019.10.24,케이엠더블유,'032500,0.999812663
2019.10.24,더블유게임즈,'192080,7.39E-05
2019.10.24,성광벤드,'014620,0.999382138
2019.10.24,삼성바이오로직스,'207940,0.670833157
2019.10.24,제일기획,'030000,0.428322561
2019.10.24,티씨케이,'064760,0.265983276
2019.10.24,삼성바이오로직스,'207940,0.999885798
2019.10.25,KB금융,'105560,0.486505232
2019.10.25,삼성전기,'009150,0.613728804
2019.10.25,현대차,'005380,0.51737646
2019.10.25,SK하이닉스,'000660,0.599259941
2019.10.25,만도,'204320,0.700076368
2019.10.25,POSCO,'005490,0.36610077
2019.10.25,삼성전기,'009150,0.414026771
2019.10.25,현대차,'005380,0.352405668
2019.10.25,SK하이닉스,'000660,0.245901468
2019.10.25,POSCO,'005490,0.14455719
2019.10.25,삼성에스디에스,'018260,0.460240518
2019.10.25,KB금융,'105560,0.369969226
2019.10.25,LG생활건강,'051900,0.366310654
2019.10.25,SK하이닉스,'000660,0.592370865
2019.10.25,HDC현대산업개발,'294870,0.19340287
2019.10.25,현대모비스,'012330,0.863099705
2019.10.25,만도,'204320,0.794605882
2019.10.25,POSCO,'005490,0.254725611
2019.10.25,삼성전기,'009150,0.997759223
2019.10.25,SK하이닉스,'000660,0.447318941
2019.10.25,LG생활건강,'051900,0.569009139
2019.10.25,현대모비스,'012330,0.677912983
2019.10.25,삼성전기,'009150,0.791538578
2019.10.25,기아차,'000270,0.589673291
2019.10.25,멀티캠퍼스,'067280,0.483088364
2019.10.25,현대차,'005380,0.719941348
2019.10.29,고려아연,'010130,0.494770483
2019.10.29,보령제약,'003850,0.515255393
2019.10.29,한올바이오파마,'009420,0.670333662
2019.10.29,GS건설,'006360,0.127445915
2019.10.29,LS산전,'010120,0.622119522
2019.10.29,GS건설,'006360,0.306838157
2019.10.29,고려아연,'010130,0.23004096
2019.10.29,GS건설,'006360,0.000147652
2019.10.29,이녹스첨단소재,'272290,0.999458686
2019.10.29,고려아연,'010130,0.233884553
2019.10.29,한국조선해양,'009540,0.325715673
2019.10.29,한올바이오파마,'009420,0.743392853
2019.10.29,한올바이오파마,'009420,0.785614768
2019.10.29,GS건설,'006360,0.404600778
2019.10.29,코스맥스,'192820,0.317996397
2019.10.29,SKC코오롱PI,'178920,0.991614103
2019.10.30,우리금융지주,'316140,0.298961515
2019.10.30,삼성엔지니어링,'028050,0.643620783
2019.10.30,삼성엔지니어링,'028050,0.997507811
2019.10.30,한미약품,'128940,0.999881268
2019.10.30,리노공업,'058470,0.977959633
2019.10.30,LG이노텍,'011070,0.999744952
2019.10.30,LG이노텍,'011070,0.64628483
2019.10.30,한미약품,'128940,0.721795633
2019.10.30,웅진코웨이,'021240,0.456204626
2019.10.30,한미약품,'128940,0.748172946
2019.10.30,LG이노텍,'011070,0.610644342
2019.10.30,삼성SDI,'006400,0.650573008
2019.10.30,현대제철,'004020,0.062285761
2019.10.30,삼성엔지니어링,'028050,0.600697824
2019.10.30,현대제철,'004020,0.117857828
2019.10.30,삼성SDI,'006400,0.585407374
2019.10.31,풍산,'103140,0.107224891
2019.10.31,아모레퍼시픽,'090430,0.570088615
2019.10.31,효성티앤씨,'298020,0.653996918
2019.10.31,대한유화,'006650,0.374022741
2019.10.31,아모레퍼시픽,'090430,0.450360676
2019.10.31,LG전자,'066570,0.167283583
2019.10.31,녹십자,'006280,0.472879832
2019.10.31,아모레G,'002790,0.517178081
2019.10.31,아모레G,'002790,0.406148751
2019.10.31,동아에스티,'170900,0.890983621
2019.10.31,LG전자,'066570,0.337069379
2019.10.31,동아에스티,'170900,0.999619484
2019.10.31,녹십자,'006280,0.999869466
2019.10.31,녹십자,'006280,0.641823112
2019.10.31,효성티앤씨,'298020,0.563324571
2019.10.31,효성첨단소재,'298050,0.308397939
2019.10.31,HSD엔진,'082740,0.001623304
2019.10.31,아모레퍼시픽,'090430,0.999834538
2019.10.31,효성첨단소재,'298050,0.000192533
2019.11.01,인터로조,'119610,0.461031284
2019.11.01,유한양행,'000100,0.332789472
2019.11.01,NAVER,'035420,0.672600387
2019.11.01,SK텔레콤,'017670,0.921523867
2019.11.01,SK텔레콤,'017670,0.9998312
2019.11.01,대우건설,'047040,0.000464595
2019.11.01,NAVER,'035420,0.500191217
2019.11.01,DGB금융지주,'139130,0.284691867
2019.11.01,SK텔레콤,'017670,0.557576657
2019.11.01,유한양행,'000100,0.43912044
2019.11.01,SK이노베이션,'096770,0.33092858
2019.11.01,삼성전자,'005930,0.426777551
2019.11.01,대우건설,'047040,0.472302189
2019.11.01,서울반도체,'046890,0.327673319
2019.11.01,삼성전자,'005930,0.551388699
2019.11.01,대림산업,'000210,0.407203325
2019.11.01,대우건설,'047040,0.482050907
2019.11.01,BNK금융지주,'138930,0.418771863
2019.11.01,JB금융지주,'175330,0.383185199
2019.11.01,맥쿼리인프라,'088980,0.332370075
2019.11.05,한라,'014790,0.480088583
2019.11.05,한국타이어앤테크놀로지,'161390,0.284318175
2019.11.05,케이엠더블유,'032500,0.999048412
2019.11.05,한국타이어앤테크놀로지,'161390,0.304360099
2019.11.05,금호산업,'002990,0.328635758
2019.11.05,파라다이스,'034230,0.999847889
2019.11.05,메리츠종금증권,'008560,0.216519198
2019.11.05,대신증권우,'003545,0.34837825
2019.11.05,종근당,'185750,0.727974248
2019.11.05,비에이치,'090460,0.999716341
2019.11.05,대신증권,'003540,0.290701978
2019.11.05,연우,'115960,0.142292276
2019.11.06,종근당,'185750,0.727974248
2019.11.06,아이마켓코리아,'122900,0.559762319
2019.11.06,펌텍코리아,'251970,0.40617321
2019.11.06,케이엠더블유,'032500,0.999048412
2019.11.06,KG이니시스,'035600,0.43246685
2019.11.06,HDC,'012630,0.406894869
2019.11.07,위메이드,'112040,0.000477433
2019.11.07,유니테스트,'086390,0.967107475
2019.11.07,셀트리온,'068270,0.734498771
2019.11.07,CJ프레시웨이,'051500,0.807551026
2019.11.07,한온시스템,'018880,0.447618812
2019.11.07,심텍,'222800,0.553742308
2019.11.07,한온시스템,'018880,0.736188351
2019.11.07,지엔씨에너지,'119850,0.643147899
2019.11.07,엔씨소프트,'036570,0.547351102
2019.11.07,셀트리온,'068270,0.785487577
2019.11.07,한온시스템,'018880,0.74223777
2019.11.07,쿠쿠홈시스,'284740,0.588561526
2019.11.07,웅진코웨이,'021240,0.541315467
2019.11.11,펄어비스,'263750,0.545259625
2019.11.11,네오팜,'092730,0.621007822
2019.11.11,KT,'030200,0.438380953
2019.11.11,KT,'030200,0.788308569
2019.11.11,KT,'030200,0.554190436
2019.11.11,CJ헬로,'037560,0.35393048
2019.11.11,컴투스,'078340,0.5468335
2019.11.11,한섬,'020000,0.996970296
2019.11.11,GKL,'114090,0.40661598
2019.11.12,덕산네오룩스,'213420,0.000106671
2019.11.12,삼성카드,'029780,0.363321807
2019.11.12,CJ제일제당,'097950,0.346485116
2019.11.12,카페24,'042000,0.02096013
2019.11.12,스튜디오드래곤,'253450,0.595038003
2019.11.12,CJ제일제당,'097950,0.255639094
2019.11.12,와이지엔터테인먼트,'122870,0.212552018
2019.11.12,AP시스템,'265520,0.119423628
2019.11.12,CJ제일제당,'097950,0.344757496
2019.11.12,한화에어로스페이스,'012450,0.681167366
2019.11.14,유니테스트,'086390,0.999868393
2019.11.14,한화케미칼,'009830,0.500486778
2019.11.14,켐트로닉스,'089010,0.610496628
2019.11.14,애경산업,'018250,0.451673898
2019.11.14,와이지엔터테인먼트,'122870,0.161355208
2019.11.14,신세계인터내셔날,'031430,0.534913472
2019.11.14,코스맥스,'192820,0.414219164
2019.11.14,리노공업,'058470,0.450671324
2019.11.14,한화생명,'088350,0.272187833
2019.11.14,연우,'115960,0.680406823
2019.11.14,코스맥스,'192820,0.394158437
2019.11.14,한화케미칼,'009830,0.480814698
2019.11.14,한국전력,'015760,0.156298081
2019.11.14,화승엔터프라이즈,'241590,0.9998703
2019.11.14,실리콘웍스,'108320,0.00011163
2019.11.14,힘스,'238490,0.998874962
2019.11.14,다나와,'119860,0.613493605
2019.11.15,농심,'004370,0.51298803
2019.11.15,영원무역,'111770,0.999879599
2019.11.15,메디톡스,'086900,0.321612026
2019.11.15,엔씨소프트,'036570,0.503995878
2019.11.15,매일유업,'267980,0.999275506
2019.11.15,삼양식품,'003230,0.999845028
2019.11.15,셀트리온헬스케어,'091990,0.737763601
2019.11.15,DB하이텍,'000990,0.465454805
2019.11.15,씨젠,'096530,0.704512757
2019.11.15,엔씨소프트,'036570,0.455100218
2019.11.15,에스에프에이,'056190,0.591344183
2019.11.15,LF,'093050,0.001452117
2019.11.15,하이트진로,'000080,0.789679927
2019.11.15,한세실업,'105630,0.999835134
2019.11.15,일진머티리얼즈,'020150,0.579678953
2019.11.15,이마트,'139480,0.116874043
2019.11.15,에스에프에이,'056190,0.013524123
2019.11.15,넥센타이어,'002350,0.50729377
2019.11.15,신한지주,'055550,0.420635159
2019.11.18,DB하이텍,'000990,0.465454805
2019.11.18,SK하이닉스,'000660,0.617598475
2019.11.18,HDC현대산업개발,'294870,0.2958571
2019.11.18,농심,'004370,0.545426918
2019.11.18,코렌,'078650,0.574782867
2019.11.18,키움증권,'039490,0.562027689
2019.11.18,와이솔,'122990,0.5579213
2019.11.18,한라홀딩스,'060980,0.66094871
2019.11.18,NH투자증권,'005940,0.189784782
2019.11.18,넥센타이어,'002350,0.706230322
2019.11.18,유바이오로직스,'206650,0.546476358
2019.11.18,한국테크놀로지그룹,'000240,0.649634996
2019.11.18,비에이치,'090460,0.691636345
2019.11.20,롯데쇼핑,'023530,0.137929968
2019.11.20,태광,'023160,0.999875426
2019.11.20,동양생명,'082640,0.590808067
2019.11.20,삼성생명,'032830,0.35193965
2019.11.20,동아에스티,'170900,0.52794307
2019.11.20,삼성화재,'000810,0.431548814
2019.11.20,메리츠종금증권,'008560,0.45129851
2019.11.20,삼성증권,'016360,0.416188386
2019.11.21,NAVER,'035420,0.504125528
2019.11.21,한국금융지주,'071050,0.249147099
2019.11.21,JYP Ent.,'035900,0.723238555
2019.11.21,매일유업,'267980,0.000170971
2019.11.21,HSD엔진,'082740,0.122004149
2019.11.21,한국콜마,'161890,0.216971946
2019.11.21,에스엠,'041510,0.64674107
2019.11.22,동원F&amp;B,'049770,0.288997992
2019.11.22,테스,'095610,0.530971822
2019.11.22,파트론,'091700,0.520086169
2019.11.22,하이비젼시스템,'126700,0.534644411
2019.11.22,덕산네오룩스,'213420,0.631151632
2019.11.25,LG하우시스,'108670,0.2851523
2019.11.25,태영건설,'009410,0.555680185
2019.11.25,나무가,'190510,0.896189278
2019.11.25,금호산업,'002990,0.634457239
2019.11.26,동성화인텍,'033500,0.999837518
2019.11.26,종근당,'185750,0.293743467
2019.11.27,덕산네오룩스,'213420,0.0476555
2019.11.27,한솔케미칼,'014680,0.574873365
2019.11.27,HSD엔진,'082740,0.000174049
2019.11.27,셀트리온,'068270,0.999804914
2019.11.27,삼익악기,'002450,0.717541126
2019.11.28,원익QnC,'074600,0.998501182
2019.11.28,한글과컴퓨터,'030520,0.526791823
2019.11.28,신한지주,'055550,0.380770669
2019.11.28,SK머티리얼즈,'036490,0.530478079
2019.11.29,포스코 ICT,'022100,0.765423789
2019.11.29,삼성에스디에스,'018260,0.806870455
2019.11.29,코엔텍,'029960,0.736420785
2019.11.29,코웰패션,'033290,0.051365506
2019.11.29,아모레퍼시픽,'090430,0.587323243
2019.12.02,대덕전자,'008060,0.999848366
2019.12.02,SK하이닉스,'000660,0.255258946
2019.12.02,아톤,'158430,0.301235897
2019.12.02,코오롱인더,'120110,0.67509956
2019.12.04,금호석유,'011780,0.365798749
2019.12.04,삼성바이오로직스,'207940,0.570490813
2019.12.04,한국비엔씨,'256840,0.685433191
2019.12.04,유한양행,'000100,0.820052897
2019.12.05,에코프로비엠,'247540,0.688844342
2019.12.05,일진머티리얼즈,'020150,0.893235452
2019.12.05,후성,'093370,0.820106302
2019.12.05,천보,'278280,0.888425668
2019.12.05,미래에셋생명,'085620,0.276966116
2019.12.05,펄어비스,'263750,0.779320973
2019.12.06,신세계,'004170,0.999634504
2019.12.10,SK텔레콤,'017670,0.295010395
2019.12.10,LG유플러스,'032640,0.576391626
2019.12.10,SK텔레콤,'017670,0.99961406
2019.12.10,해성디에스,'195870,0.989147902
2019.12.10,KT,'030200,0.2072709
2019.12.10,키이스트,'054780,0.501684018
2019.12.10,이노메트리,'302430,0.51812035
2019.12.10,금호석유,'011780,0.66125529
2019.12.10,KB금융,'105560,0.04763053
2019.12.10,오이솔루션,'138080,0.527003613
2019.12.11,한미반도체,'042700,0.536160339
2019.12.11,이녹스첨단소재,'272290,0.690718532
2019.12.11,디케이앤디,'263020,0.868384562
2019.12.11,삼성전기,'009150,0.686148436
2019.12.11,삼성전자,'005930,0.569824535
2019.12.11,한미약품,'128940,0.472765724
2019.12.11,맥쿼리인프라,'088980,0.188439314
2019.12.12,HSD엔진,'082740,0.999782026
2019.12.12,CJ제일제당,'097950,0.428357408
2019.12.12,CJ,'001040,0.600544169
2019.12.12,LG,'003550,0.820930054
2019.12.13,네오크레마,'311390,0.242460279
2019.12.13,효성화학,'298000,0.269156474
2019.12.13,아이큐어,'175250,0.999683738
2019.12.13,지엔씨에너지,'119850,0.807555542
2019.12.13,HSD엔진,'082740,0.999782026
2019.12.13,SKC,'011790,0.590958193
2019.12.13,삼화콘덴서,'001820,0.627148449
2019.12.16,하이트진로,'000080,0.806775127
2019.12.16,휴켐스,'069260,0.557461567
2019.12.17,한화,'000880,0.5071484
2019.12.17,LG유플러스,'032640,0.999823749
2019.12.17,동성화인텍,'033500,0.12229917
2019.12.17,KT&amp;G,'033780,0.546652263
2019.12.17,하이트진로,'000080,0.720758366
2019.12.17,오스테오닉,'226400,0.281851076
2019.12.17,LS,'006260,0.473607696
2019.12.18,LG생활건강,'051900,0.978897333
2019.12.18,티앤알바이오팹,'246710,0.667399137
2019.12.19,LG이노텍,'011070,0.575747628
2019.12.20,코오롱인더,'120110,0.564604269
2019.12.23,엔지스테크널러지,'208860,0.709038126
2019.12.23,HSD엔진,'082740,0.000396422
2019.12.24,LG전자,'066570,0.000617684
2019.12.30,스맥,'099440,0.675874776
2019.12.30,바이오로그디바이스,'208710,0.413065618
2019.12.30,키이스트,'054780,0.00343516
